month,deployed_tech_count,deployed_tech_ids,climate_restoration_effect,ocean_restoration_effect,agriculture_effect,pollution_cleanup_effect,baseline_mortality,transition_mortality,total_mortality,population,temperature_delta,co2_concentration,ocean_acidification,biodiversity_loss,nitrogen_boundary,phosphorus_boundary,active_crises,crisis_types,government_effectiveness,social_cohesion
32,54,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout",0.000000,0.000000,0.000000,0.022554,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
33,54,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout",0.000000,0.000000,0.000000,0.022847,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
34,58,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced",0.000000,0.000000,0.000000,0.023144,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
35,58,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced",0.000000,0.000000,0.000000,0.038162,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
36,58,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced",0.000000,0.000000,0.000000,0.038753,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
37,63,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced;education_personalization;precision_conservation;invasive_species_control;marine_cloud_brightening;bioenergy_ccs",0.000000,0.000000,0.000000,0.039353,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
38,63,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced;education_personalization;precision_conservation;invasive_species_control;marine_cloud_brightening;bioenergy_ccs",0.000000,0.000000,0.000000,0.039962,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
39,63,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced;education_personalization;precision_conservation;invasive_species_control;marine_cloud_brightening;bioenergy_ccs",0.000000,0.000000,0.000000,0.040581,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
40,68,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced;education_personalization;precision_conservation;invasive_species_control;marine_cloud_brightening;bioenergy_ccs;emergency_food_distribution_ai;drought_resistant_crops;pesticide_alternatives;vertical_farming;precision_fermentation",0.000000,0.000000,0.000000,0.041208,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
41,68,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced;education_personalization;precision_conservation;invasive_species_control;marine_cloud_brightening;bioenergy_ccs;emergency_food_distribution_ai;drought_resistant_crops;pesticide_alternatives;vertical_farming;precision_fermentation",0.000000,0.000000,0.000000,0.041845,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
42,68,"rlhf_basic;mech_interp_basic;adversarial_eval;direct_air_capture;ai_pollution_remediation;collective_purpose_networks;ai_diagnostics;mrna_vaccines;solar_4th_gen;offshore_wind;ai_power_efficiency_communication;soil_p_optimization;p_efficient_cultivars;circular_food_systems;biological_nitrogen_fixation;nitrogen_circular_food;rhizosphere_engineering;nitroplast_integration;precision_fermentation_nitrogen;cold_tolerant_crops;phytoremediation_nitrogen;phytoremediation_networks;alternative_protein_insects_algae;active_sediment_management;regional_nitrogen_policies;mental_health_ai;ocean_alkalinity_enhancement;sediment_management_phosphorus;desalination_advanced;aquifer_mapping_ai;ecosystem_restoration_nitrogen;enhanced_ubi;local_resilience_networks;mech_interp_advanced;defensive_ai;strategic_grain_reserves;soil_health_restoration;struvite_recovery;precision_agriculture;nitrogen_monitoring_networks;algae_nutrient_capture;integrated_nutrient_management;pfas_remediation;ecological_proxy_rewilding;food_waste_reduction;coral_restoration_advanced;global_pfas_ban;habitat_restoration;emergency_greenhouse_networks;alternative_protein_insects;grid_batteries;smart_grids;green_chemistry;plastic_production_phaseout;microplastic_capture;endocrine_disruptor_removal;chemical_recycling;purpose_networks_advanced;education_personalization;precision_conservation;invasive_species_control;marine_cloud_brightening;bioenergy_ccs;emergency_food_distribution_ai;drought_resistant_crops;pesticide_alternatives;vertical_farming;precision_fermentation",0.000000,0.000000,0.000000,0.042491,0.000000,0.000000,0.000000,7,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0,"",0.000000,0.000000
